Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Acceleration Y,Velocity X,Velocity Y,Velocity Z,Displacement X,DIsplacement Y,Displacement Z
-4958,835,-11638,-2010,550,-14468,-27.11,-8.65,-32.72,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4962,773,-11631,-2015,488,-14461,-27.04,-8.78,-32.71,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4977,763,-11637,-2030,478,-14467,-27.07,-8.82,-32.7,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4974,801,-11635,-2027,516,-14466,-27.09,-8.73,-32.7,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4969,833,-11631,-2023,548,-14462,-27.11,-8.65,-32.7,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4954,817,-11619,-2008,532,-14451,-27.05,-8.67,-32.72,-7.75,-2.66,-77.44,-1.22,-0.44,-75.1
-4954,803,-11624,-2009,518,-14456,-27.04,-8.7,-32.73,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4954,779,-11630,-2009,495,-14462,-27.03,-8.76,-32.75,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4989,778,-11632,-2044,494,-14464,-27.08,-8.79,-32.69,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4985,814,-11637,-2040,530,-14469,-27.12,-8.71,-32.7,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4982,858,-11658,-2038,573,-14491,-27.19,-8.62,-32.74,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4954,816,-11645,-2010,531,-14478,-27.08,-8.68,-32.78,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4973,780,-11648,-2030,496,-14482,-27.08,-8.78,-32.76,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4973,768,-11634,-2030,485,-14468,-27.04,-8.8,-32.74,-8.29,-2.84,-78.09,-1.39,-0.5,-76.67
-4991,802,-11643,-2049,518,-14478,-27.12,-8.74,-32.73,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4988,830,-11638,-2046,546,-14473,-27.13,-8.68,-32.72,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4984,813,-11648,-2042,529,-14484,-27.12,-8.72,-32.76,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4979,800,-11648,-2038,516,-14484,-27.1,-8.74,-32.77,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4976,784,-11633,-2035,501,-14470,-27.05,-8.77,-32.76,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4964,770,-11620,-2024,487,-14458,-27,-8.78,-32.77,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4958,809,-11628,-2019,526,-14466,-27.03,-8.69,-32.79,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4970,845,-11650,-2031,562,-14489,-27.13,-8.63,-32.8,-8.83,-3.01,-78.75,-1.56,-0.56,-78.24
-4974,823,-11646,-2035,540,-14485,-27.1,-8.68,-32.8,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4979,776,-11627,-2041,493,-14467,-27.03,-8.78,-32.77,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4977,776,-11622,-2039,494,-14462,-27.02,-8.78,-32.77,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4975,814,-11629,-2038,532,-14470,-27.07,-8.69,-32.78,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4976,823,-11638,-2039,540,-14479,-27.09,-8.67,-32.8,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4983,815,-11645,-2047,532,-14486,-27.1,-8.7,-32.8,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4984,804,-11647,-2048,521,-14489,-27.09,-8.73,-32.81,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4980,790,-11650,-2044,508,-14492,-27.08,-8.76,-32.83,-9.37,-3.19,-79.4,-1.75,-0.63,-79.83
-4974,786,-11649,-2039,504,-14491,-27.06,-8.76,-32.84,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4968,804,-11640,-2033,522,-14483,-27.05,-8.71,-32.84,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4973,837,-11643,-2038,555,-14486,-27.09,-8.64,-32.83,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4982,826,-11655,-2048,544,-14499,-27.12,-8.68,-32.84,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4977,790,-11637,-2043,508,-14481,-27.04,-8.75,-32.83,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4960,784,-11630,-2026,502,-14474,-27,-8.75,-32.85,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4959,802,-11631,-2026,520,-14476,-27.02,-8.7,-32.85,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4957,814,-11636,-2024,532,-14481,-27.03,-8.68,-32.87,-9.92,-3.36,-80.06,-1.95,-0.69,-81.44
-4969,807,-11630,-2037,525,-14476,-27.03,-8.7,-32.85,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4980,805,-11639,-2048,523,-14485,-27.06,-8.72,-32.85,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4983,809,-11646,-2051,528,-14492,-27.08,-8.71,-32.85,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4980,797,-11657,-2048,516,-14503,-27.08,-8.74,-32.88,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4968,805,-11643,-2037,524,-14489,-27.04,-8.71,-32.88,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4975,819,-11649,-2044,538,-14496,-27.08,-8.68,-32.88,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4981,814,-11654,-2050,532,-14501,-27.09,-8.7,-32.88,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4983,793,-11649,-2052,512,-14496,-27.06,-8.75,-32.87,-10.46,-3.53,-80.72,-2.16,-0.76,-83.05
-4978,795,-11633,-2048,514,-14481,-27.03,-8.73,-32.86,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4973,813,-11634,-2043,532,-14482,-27.04,-8.69,-32.87,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4970,809,-11627,-2041,528,-14475,-27.02,-8.69,-32.86,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4973,805,-11626,-2044,524,-14475,-27.02,-8.7,-32.86,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4978,808,-11643,-2049,527,-14492,-27.06,-8.7,-32.88,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4989,813,-11648,-2060,532,-14497,-27.08,-8.7,-32.87,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4982,805,-11643,-2053,524,-14492,-27.05,-8.72,-32.88,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4971,802,-11627,-2043,521,-14477,-27.01,-8.71,-32.88,-11,-3.71,-81.37,-2.38,-0.84,-84.68
-4973,812,-11638,-2045,531,-14488,-27.04,-8.69,-32.89,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4975,816,-11637,-2048,535,-14487,-27.04,-8.68,-32.89,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4976,814,-11645,-2049,533,-14495,-27.05,-8.69,-32.9,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4972,815,-11650,-2045,534,-14501,-27.06,-8.69,-32.92,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4980,809,-11639,-2053,528,-14490,-27.04,-8.7,-32.89,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4965,805,-11633,-2038,524,-14484,-27.01,-8.7,-32.91,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4961,798,-11630,-2035,517,-14482,-26.99,-8.71,-32.92,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4967,804,-11630,-2041,524,-14482,-27,-8.7,-32.91,-11.54,-3.88,-82.03,-2.61,-0.92,-86.32
-4975,812,-11643,-2049,532,-14495,-27.04,-8.69,-32.92,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4974,807,-11644,-2048,527,-14496,-27.03,-8.7,-32.92,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4967,799,-11634,-2042,519,-14487,-27,-8.71,-32.93,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4968,809,-11635,-2043,529,-14488,-27.01,-8.69,-32.93,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4966,803,-11632,-2041,522,-14486,-27,-8.7,-32.93,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4969,796,-11636,-2044,516,-14490,-27,-8.72,-32.94,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4982,804,-11649,-2058,524,-14503,-27.05,-8.72,-32.94,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4980,814,-11650,-2056,534,-14504,-27.06,-8.7,-32.94,-12.08,-4.06,-82.69,-2.85,-1,-87.98
-4969,815,-11630,-2045,535,-14485,-27.01,-8.67,-32.93,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4972,813,-11624,-2049,533,-14479,-27,-8.67,-32.92,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4970,807,-11638,-2047,527,-14493,-27.01,-8.7,-32.95,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4976,804,-11640,-2053,524,-14495,-27.02,-8.71,-32.94,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4973,800,-11630,-2050,520,-14486,-26.99,-8.71,-32.94,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4970,809,-11629,-2048,529,-14485,-26.99,-8.69,-32.94,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4968,809,-11620,-2046,529,-14476,-26.97,-8.68,-32.93,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4967,796,-11625,-2045,517,-14482,-26.97,-8.71,-32.95,-12.62,-4.23,-83.35,-3.1,-1.08,-89.64
-4959,802,-11627,-2038,523,-14484,-26.96,-8.69,-32.97,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4961,810,-11624,-2040,531,-14481,-26.97,-8.67,-32.96,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4962,810,-11630,-2041,531,-14488,-26.98,-8.68,-32.97,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4963,805,-11640,-2042,526,-14498,-26.99,-8.69,-32.99,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4971,802,-11637,-2050,523,-14495,-26.99,-8.71,-32.97,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4975,805,-11638,-2054,526,-14496,-27.01,-8.7,-32.97,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4970,810,-11643,-2050,531,-14501,-27.01,-8.69,-32.99,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4968,806,-11634,-2048,527,-14492,-26.99,-8.69,-32.98,-13.16,-4.41,-84.01,-3.37,-1.17,-91.33
-4968,805,-11632,-2048,526,-14491,-26.98,-8.69,-32.98,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4972,798,-11638,-2052,519,-14497,-26.99,-8.72,-32.98,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4970,796,-11641,-2051,517,-14500,-26.99,-8.72,-32.99,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4971,794,-11637,-2051,515,-14496,-26.98,-8.72,-32.99,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4970,803,-11629,-2051,524,-14488,-26.98,-8.7,-32.97,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4971,811,-11619,-2052,532,-14478,-26.97,-8.67,-32.96,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4967,807,-11631,-2048,528,-14491,-26.98,-8.69,-32.99,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4974,801,-11640,-2055,522,-14500,-27,-8.71,-32.99,-13.7,-4.58,-84.66,-3.64,-1.26,-93.01
-4976,795,-11642,-2057,516,-14502,-27,-8.73,-32.99,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4978,804,-11642,-2059,526,-14502,-27.01,-8.71,-32.99,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4974,807,-11637,-2055,529,-14497,-27,-8.7,-32.99,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4966,809,-11636,-2048,530,-14496,-26.98,-8.69,-33,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4969,801,-11634,-2051,523,-14494,-26.98,-8.71,-32.99,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4970,808,-11634,-2052,530,-14494,-26.98,-8.69,-32.99,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4969,804,-11641,-2051,526,-14501,-26.99,-8.7,-33.01,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4973,798,-11645,-2055,520,-14505,-27,-8.72,-33.01,-14.24,-4.75,-85.32,-3.92,-1.36,-94.71
-4974,803,-11647,-2056,525,-14507,-27.01,-8.71,-33.01,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4972,809,-11634,-2054,531,-14494,-26.99,-8.69,-32.99,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4971,810,-11625,-2054,532,-14486,-26.97,-8.68,-32.98,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4962,810,-11619,-2044,531,-14480,-26.95,-8.67,-32.99,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4965,805,-11626,-2048,527,-14487,-26.96,-8.69,-33,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4971,793,-11641,-2054,515,-14502,-26.98,-8.73,-33.01,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4975,792,-11647,-2058,514,-14508,-26.99,-8.74,-33.02,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4972,802,-11640,-2055,524,-14501,-26.99,-8.71,-33.01,-14.78,-4.93,-85.98,-4.22,-1.45,-96.44
-4972,799,-11635,-2055,521,-14496,-26.98,-8.71,-33,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4975,802,-11638,-2058,524,-14499,-26.99,-8.71,-33,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4980,802,-11641,-2063,524,-14503,-27,-8.72,-33,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4981,799,-11651,-2064,521,-14513,-27.02,-8.73,-33.02,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4976,799,-11644,-2059,521,-14506,-27,-8.72,-33.01,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4976,799,-11644,-2059,521,-14505,-26.99,-8.72,-33.01,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4968,808,-11633,-2051,530,-14495,-26.97,-8.69,-33.01,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4966,811,-11640,-2049,533,-14502,-26.98,-8.69,-33.03,-15.32,-5.1,-86.65,-4.53,-1.56,-98.17
-4966,820,-11641,-2049,542,-14503,-26.99,-8.67,-33.03,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4971,811,-11638,-2054,533,-14500,-26.99,-8.69,-33.02,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4982,806,-11632,-2065,528,-14494,-26.99,-8.7,-32.99,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4979,798,-11629,-2063,520,-14491,-26.97,-8.72,-32.99,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4971,808,-11629,-2055,530,-14491,-26.97,-8.69,-33,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4965,811,-11633,-2049,533,-14495,-26.97,-8.68,-33.02,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4968,809,-11629,-2052,531,-14492,-26.96,-8.68,-33.01,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4969,803,-11637,-2053,525,-14500,-26.97,-8.7,-33.02,-15.86,-5.28,-87.31,-4.84,-1.66,-99.92
-4967,801,-11630,-2051,523,-14493,-26.96,-8.7,-33.02,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4966,792,-11631,-2051,515,-14494,-26.95,-8.72,-33.02,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4969,794,-11629,-2054,517,-14492,-26.95,-8.72,-33.02,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4967,805,-11637,-2052,528,-14500,-26.97,-8.7,-33.03,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4963,814,-11640,-2047,536,-14503,-26.98,-8.68,-33.04,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4964,811,-11640,-2049,533,-14504,-26.98,-8.69,-33.04,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4965,802,-11636,-2050,524,-14500,-26.96,-8.7,-33.04,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4967,790,-11638,-2052,513,-14501,-26.96,-8.73,-33.04,-16.4,-5.45,-87.96,-5.17,-1.77,-101.67
-4968,808,-11632,-2053,530,-14496,-26.97,-8.69,-33.02,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4972,806,-11634,-2057,528,-14498,-26.97,-8.7,-33.02,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4975,800,-11629,-2060,522,-14493,-26.96,-8.71,-33.01,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4973,787,-11618,-2058,510,-14482,-26.93,-8.73,-33,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4974,794,-11636,-2059,517,-14500,-26.97,-8.73,-33.03,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4973,800,-11638,-2058,523,-14502,-26.98,-8.71,-33.03,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4977,793,-11632,-2062,516,-14496,-26.97,-8.73,-33.02,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4972,795,-11632,-2058,518,-14496,-26.96,-8.72,-33.02,-16.94,-5.62,-88.62,-5.51,-1.88,-103.44
-4971,806,-11638,-2056,529,-14502,-26.98,-8.7,-33.03,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4968,802,-11639,-2054,525,-14503,-26.97,-8.71,-33.04,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4973,804,-11643,-2059,527,-14507,-26.98,-8.71,-33.04,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4976,802,-11641,-2062,525,-14505,-26.98,-8.72,-33.03,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4977,797,-11628,-2063,520,-14492,-26.96,-8.72,-33.01,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4979,806,-11627,-2065,529,-14491,-26.97,-8.7,-33,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4975,812,-11619,-2061,535,-14483,-26.96,-8.67,-33,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4975,808,-11617,-2061,531,-14481,-26.95,-8.69,-32.99,-17.48,-5.8,-89.28,-5.86,-2,-105.23
-4981,796,-11627,-2067,519,-14491,-26.96,-8.72,-33,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4974,805,-11631,-2060,528,-14495,-26.96,-8.7,-33.02,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4974,813,-11631,-2060,536,-14495,-26.97,-8.68,-33.02,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4968,809,-11626,-2054,532,-14491,-26.96,-8.68,-33.03,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4969,807,-11635,-2055,530,-14500,-26.97,-8.69,-33.04,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4970,805,-11639,-2056,528,-14504,-26.98,-8.7,-33.05,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4972,811,-11647,-2058,534,-14512,-27,-8.69,-33.06,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4975,801,-11647,-2061,524,-14512,-26.99,-8.72,-33.05,-18.02,-5.97,-89.95,-6.22,-2.12,-107.03
-4978,799,-11646,-2064,522,-14511,-26.99,-8.73,-33.05,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4973,803,-11632,-2059,526,-14497,-26.96,-8.7,-33.03,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4965,810,-11628,-2051,533,-14493,-26.95,-8.68,-33.04,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4970,812,-11629,-2056,535,-14494,-26.96,-8.68,-33.03,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4973,803,-11623,-2059,526,-14488,-26.95,-8.7,-33.02,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4970,802,-11625,-2057,525,-14490,-26.94,-8.7,-33.03,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4972,801,-11630,-2059,524,-14495,-26.95,-8.71,-33.03,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4963,803,-11622,-2050,526,-14487,-26.93,-8.69,-33.03,-18.56,-6.14,-90.61,-6.59,-2.24,-108.84
-4972,798,-11618,-2059,521,-14484,-26.93,-8.71,-33.02,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4970,801,-11628,-2057,524,-14494,-26.95,-8.7,-33.04,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4969,802,-11641,-2056,525,-14507,-26.97,-8.71,-33.06,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4974,812,-11634,-2061,535,-14500,-26.98,-8.68,-33.04,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4969,812,-11633,-2056,535,-14499,-26.97,-8.68,-33.05,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4968,811,-11637,-2055,534,-14503,-26.97,-8.68,-33.06,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4967,807,-11641,-2054,530,-14507,-26.97,-8.69,-33.07,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4966,806,-11636,-2053,529,-14502,-26.96,-8.69,-33.06,-19.09,-6.32,-91.27,-6.97,-2.37,-110.67
-4962,799,-11628,-2050,522,-14494,-26.93,-8.7,-33.05,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4974,806,-11626,-2062,529,-14492,-26.95,-8.69,-33.03,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4976,812,-11636,-2064,535,-14502,-26.98,-8.69,-33.04,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4968,806,-11629,-2056,529,-14495,-26.95,-8.69,-33.04,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4967,807,-11627,-2055,530,-14493,-26.95,-8.69,-33.04,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4966,808,-11630,-2054,531,-14496,-26.95,-8.68,-33.05,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4968,804,-11639,-2056,527,-14505,-26.96,-8.7,-33.06,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4972,801,-11638,-2060,524,-14504,-26.97,-8.71,-33.05,-19.63,-6.49,-91.93,-7.37,-2.5,-112.51
-4975,804,-11636,-2063,527,-14502,-26.97,-8.7,-33.04,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4973,806,-11638,-2061,529,-14504,-26.97,-8.7,-33.05,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4974,808,-11636,-2062,531,-14502,-26.97,-8.69,-33.04,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4972,794,-11641,-2060,517,-14507,-26.96,-8.73,-33.06,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4958,792,-11643,-2046,515,-14509,-26.94,-8.72,-33.09,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4960,799,-11632,-2048,522,-14498,-26.93,-8.7,-33.06,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4963,801,-11630,-2051,524,-14496,-26.94,-8.7,-33.05,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4969,806,-11632,-2057,529,-14498,-26.96,-8.69,-33.05,-20.17,-6.67,-92.59,-7.77,-2.63,-114.36
-4969,800,-11628,-2057,523,-14494,-26.94,-8.7,-33.04,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4969,798,-11629,-2057,521,-14495,-26.94,-8.71,-33.05,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4968,808,-11631,-2056,531,-14497,-26.95,-8.69,-33.05,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4971,808,-11634,-2059,531,-14500,-26.96,-8.69,-33.05,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4968,815,-11638,-2056,538,-14504,-26.97,-8.67,-33.06,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4975,811,-11626,-2063,534,-14493,-26.96,-8.68,-33.03,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4979,811,-11632,-2067,534,-14498,-26.98,-8.69,-33.03,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4976,805,-11628,-2064,528,-14495,-26.96,-8.7,-33.03,-20.71,-6.84,-93.25,-8.18,-2.77,-116.23
-4972,799,-11621,-2060,522,-14488,-26.93,-8.7,-33.03,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4971,798,-11625,-2059,521,-14492,-26.94,-8.71,-33.04,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4964,807,-11632,-2052,530,-14499,-26.95,-8.68,-33.06,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4973,807,-11644,-2061,530,-14511,-26.98,-8.7,-33.07,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4973,795,-11643,-2061,518,-14510,-26.97,-8.73,-33.07,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4975,795,-11637,-2063,518,-14503,-26.96,-8.73,-33.05,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4969,807,-11640,-2057,530,-14506,-26.97,-8.7,-33.06,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4972,812,-11646,-2060,535,-14513,-26.99,-8.69,-33.07,-21.25,-7.02,-93.92,-8.61,-2.91,-118.11
-4964,812,-11636,-2052,535,-14503,-26.96,-8.68,-33.07,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4978,805,-11640,-2066,528,-14507,-26.98,-8.71,-33.05,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4981,803,-11646,-2069,526,-14512,-26.99,-8.72,-33.05,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4980,811,-11634,-2068,534,-14500,-26.98,-8.69,-33.03,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4973,813,-11630,-2061,536,-14496,-26.97,-8.68,-33.04,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4971,814,-11635,-2059,537,-14501,-26.97,-8.68,-33.05,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4980,818,-11635,-2068,541,-14501,-26.99,-8.67,-33.03,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4974,816,-11642,-2062,539,-14508,-26.99,-8.68,-33.05,-21.79,-7.19,-94.58,-9.05,-3.05,-120.01
-4973,810,-11641,-2061,533,-14507,-26.98,-8.69,-33.06,-22.33,-7.36,-95.24,-9.49,-3.2,-121.91
